

COLOR_GrasSurface
N042.44.25.987 E002.52.21.440
N042.44.25.954 E002.52.21.584
N042.44.25.917 E002.52.21.707
N042.44.25.875 E002.52.21.820
N042.44.25.824 E002.52.21.921
N042.44.25.763 E002.52.22.051
N042.44.25.690 E002.52.22.184
N042.44.25.623 E002.52.22.298
N042.44.25.585 E002.52.22.344
N042.44.13.070 E002.52.32.842
N042.44.12.925 E002.52.32.945
N042.44.12.802 E002.52.33.021
N042.44.12.691 E002.52.33.080
N042.44.12.585 E002.52.33.121
N042.44.12.476 E002.52.33.158
N042.44.12.367 E002.52.33.187
N042.44.12.278 E002.52.33.204
N042.44.12.181 E002.52.33.209
N042.44.12.097 E002.52.33.200
N042.44.12.010 E002.52.33.181
N042.44.11.939 E002.52.33.146
N042.44.11.829 E002.52.33.074
N042.44.11.671 E002.52.32.959
N042.44.11.562 E002.52.32.862
N042.44.11.471 E002.52.32.775
N042.44.11.359 E002.52.32.628
N042.44.11.255 E002.52.32.483
N042.44.11.155 E002.52.32.343
N042.44.11.043 E002.52.32.157
N042.44.10.948 E002.52.31.997
N042.44.10.851 E002.52.31.818
N042.44.10.779 E002.52.31.669
N042.44.10.730 E002.52.31.559
N042.44.10.569 E002.52.31.138
N042.44.10.500 E002.52.30.956
N042.44.10.453 E002.52.30.801
N042.44.10.413 E002.52.30.659
N042.44.10.378 E002.52.30.524
N042.44.09.628 E002.52.31.151
N042.44.09.713 E002.52.31.341
N042.44.09.785 E002.52.31.514
N042.44.09.861 E002.52.31.717
N042.44.10.061 E002.52.32.263
N042.44.10.195 E002.52.32.645
N042.44.10.288 E002.52.32.935
N042.44.10.381 E002.52.33.245
N042.44.10.440 E002.52.33.450
N042.44.10.463 E002.52.33.583
N042.44.10.477 E002.52.33.718
N042.44.10.481 E002.52.33.842
N042.44.10.477 E002.52.33.994
N042.44.10.459 E002.52.34.145
N042.44.10.435 E002.52.34.292
N042.44.10.401 E002.52.34.459
N042.44.10.363 E002.52.34.609
N042.44.10.317 E002.52.34.771
N042.44.10.257 E002.52.34.929
N042.44.10.202 E002.52.35.067
N042.44.10.134 E002.52.35.198
N042.44.10.050 E002.52.35.340
N042.44.09.952 E002.52.35.471
N042.44.08.287 E002.52.36.877
N042.44.08.138 E002.52.36.986
N042.44.08.016 E002.52.37.062
N042.44.07.915 E002.52.37.102
N042.44.07.810 E002.52.37.137
N042.44.07.706 E002.52.37.162
N042.44.07.595 E002.52.37.178
N042.44.07.405 E002.52.37.195
N042.44.05.821 E002.52.37.263
N042.44.05.760 E002.52.37.380
N042.44.05.697 E002.52.37.521
N042.44.05.639 E002.52.37.681
N042.44.05.598 E002.52.37.839
N042.44.05.565 E002.52.37.996
N042.44.05.545 E002.52.38.161
N042.44.05.537 E002.52.38.309
N042.44.05.539 E002.52.38.461
N042.44.05.551 E002.52.38.627
N042.44.05.575 E002.52.38.796
N042.44.05.608 E002.52.38.937
N042.44.05.642 E002.52.39.072
N042.44.05.624 E002.52.39.084
N042.44.06.372 E002.52.40.780


COLOR_RunwayConcrete
N042.44.20.465 E002.51.59.295
N042.44.12.844 E002.52.12.834
N042.44.12.782 E002.52.12.909
N042.44.12.699 E002.52.12.964
N042.44.12.618 E002.52.13.007
N042.44.12.525 E002.52.13.026
N042.44.12.428 E002.52.13.025
N042.44.12.334 E002.52.13.009
N042.44.12.270 E002.52.12.963
N042.44.12.169 E002.52.12.871
N042.44.12.027 E002.52.12.722
N042.44.11.303 E002.52.11.945
N042.44.11.150 E002.52.11.783
N042.44.11.052 E002.52.11.681
N042.44.10.966 E002.52.11.601
N042.44.10.893 E002.52.11.534
N042.44.10.709 E002.52.11.881
N042.44.10.791 E002.52.11.948
N042.44.10.889 E002.52.12.041
N042.44.11.021 E002.52.12.184
N042.44.11.870 E002.52.13.071
N042.44.11.977 E002.52.13.192
N042.44.12.064 E002.52.13.296
N042.44.12.133 E002.52.13.424
N042.44.12.177 E002.52.13.532
N042.44.12.194 E002.52.13.636
N042.44.12.198 E002.52.13.788
N042.44.12.189 E002.52.13.924
N042.44.12.164 E002.52.14.030
N042.44.12.105 E002.52.14.160
N042.44.02.642 E002.52.30.910
N042.44.02.532 E002.52.31.092
N042.44.02.429 E002.52.31.224
N042.44.02.335 E002.52.31.316
N042.44.02.239 E002.52.31.398
N042.44.02.159 E002.52.31.459
N042.44.02.077 E002.52.31.491
N042.44.01.969 E002.52.31.501
N042.44.01.861 E002.52.31.509
N042.44.01.763 E002.52.31.499
N042.44.01.663 E002.52.31.468
N042.44.01.577 E002.52.31.423
N042.44.01.496 E002.52.31.353
N042.44.00.340 E002.52.30.217
N042.44.00.146 E002.52.30.578
N042.44.01.080 E002.52.31.508
N042.44.01.269 E002.52.31.707
N042.44.01.365 E002.52.31.826
N042.44.01.437 E002.52.31.961
N042.44.01.490 E002.52.32.105
N042.44.01.532 E002.52.32.280
N042.44.01.545 E002.52.32.439
N042.44.01.538 E002.52.32.621
N042.44.01.494 E002.52.32.803
N042.44.01.437 E002.52.33.000
N042.44.01.377 E002.52.33.146
N042.43.58.685 E002.52.37.984
N042.43.58.507 E002.52.37.939
N042.43.58.384 E002.52.37.920
N042.43.58.249 E002.52.37.920
N042.43.58.106 E002.52.37.939
N042.43.57.949 E002.52.37.998
N042.43.57.800 E002.52.38.074
N042.43.57.645 E002.52.38.187
N042.43.57.513 E002.52.38.327
N042.43.57.398 E002.52.38.489
N042.43.57.319 E002.52.38.668
N042.43.57.244 E002.52.38.856
N042.43.57.103 E002.52.38.849
N042.43.56.963 E002.52.38.823
N042.43.56.835 E002.52.38.792
N042.43.56.640 E002.52.38.735
N042.43.56.380 E002.52.38.645
N042.43.55.756 E002.52.38.419
N042.43.55.537 E002.52.39.269
N042.43.55.822 E002.52.39.371
N042.43.56.225 E002.52.39.568
N042.43.56.644 E002.52.39.758
N042.43.56.899 E002.52.39.887
N042.43.56.910 E002.52.39.877
N042.43.56.926 E002.52.39.845
N042.43.56.934 E002.52.39.816
N042.43.56.946 E002.52.39.807
N042.43.56.973 E002.52.39.808
N042.43.57.185 E002.52.39.911
N042.43.57.219 E002.52.39.939
N042.43.57.248 E002.52.39.988
N042.43.57.317 E002.52.40.153
N042.43.57.387 E002.52.40.284
N042.43.57.452 E002.52.40.393
N042.43.57.536 E002.52.40.489
N042.43.57.653 E002.52.40.610
N042.43.57.791 E002.52.40.709
N042.43.57.923 E002.52.40.762
N042.43.58.073 E002.52.40.808
N042.43.58.233 E002.52.40.830
N042.43.58.375 E002.52.40.833
N042.43.58.515 E002.52.40.810
N042.43.58.661 E002.52.40.733
N042.43.58.776 E002.52.40.653
N042.43.58.902 E002.52.40.545
N042.43.58.994 E002.52.40.443
N042.43.59.100 E002.52.40.314
N042.43.59.171 E002.52.40.166
N042.43.59.244 E002.52.39.991
N042.43.59.279 E002.52.39.850
N042.43.59.316 E002.52.39.687
N042.43.59.336 E002.52.39.523
N042.43.59.339 E002.52.39.361
N042.43.59.326 E002.52.39.189
N042.43.59.304 E002.52.39.025
N042.43.59.268 E002.52.38.864
N042.43.59.225 E002.52.38.708
N042.43.59.168 E002.52.38.509
N042.44.05.368 E002.52.27.516
N042.44.06.348 E002.52.25.792
N042.44.06.417 E002.52.25.719
N042.44.06.497 E002.52.25.662
N042.44.06.583 E002.52.25.622
N042.44.06.682 E002.52.25.595
N042.44.06.793 E002.52.25.591
N042.44.06.934 E002.52.25.621
N042.44.07.057 E002.52.25.665
N042.44.07.160 E002.52.25.733
N042.44.07.249 E002.52.25.823
N042.44.07.329 E002.52.25.961
N042.44.07.774 E002.52.26.963
N042.44.08.274 E002.52.26.540
N042.44.07.976 E002.52.25.888
N042.44.07.823 E002.52.25.554
N042.44.07.713 E002.52.25.260
N042.44.07.650 E002.52.25.067
N042.44.07.613 E002.52.24.890
N042.44.07.582 E002.52.24.607
N042.44.07.578 E002.52.24.334
N042.44.07.588 E002.52.24.128
N042.44.07.610 E002.52.23.940
N042.44.07.669 E002.52.23.669
N042.44.07.724 E002.52.23.480
N042.44.07.791 E002.52.23.272
N042.44.07.884 E002.52.23.083
N042.44.18.455 E002.52.04.335
N042.44.18.512 E002.52.04.382
N042.44.21.030 E002.51.59.883


COLOR_Building
N042.44.26.950 E002.52.10.789
N042.44.27.139 E002.52.11.200
N042.44.28.161 E002.52.10.338
N042.44.27.971 E002.52.09.960


COLOR_Building
N042.44.26.054 E002.52.05.267
N042.44.26.485 E002.52.08.256
N042.44.26.296 E002.52.08.308
N042.44.26.351 E002.52.08.698
N042.44.26.486 E002.52.08.818
N042.44.26.870 E002.52.08.711
N042.44.26.936 E002.52.09.146
N042.44.26.707 E002.52.09.202
N042.44.26.757 E002.52.09.538
N042.44.26.850 E002.52.09.516
N042.44.26.935 E002.52.09.623
N042.44.26.944 E002.52.09.699
N042.44.27.016 E002.52.09.683
N042.44.27.990 E002.52.09.429
N042.44.27.833 E002.52.08.338
N042.44.27.315 E002.52.08.485
N042.44.27.284 E002.52.08.248
N042.44.27.554 E002.52.08.176
N042.44.27.781 E002.52.08.198
N042.44.27.785 E002.52.08.056
N042.44.27.818 E002.52.08.046
N042.44.27.818 E002.52.07.928
N042.44.27.785 E002.52.07.699
N042.44.27.987 E002.52.07.621
N042.44.27.721 E002.52.05.847
N042.44.27.537 E002.52.05.902
N042.44.27.382 E002.52.04.797
N042.44.26.718 E002.52.04.981
N042.44.26.584 E002.52.04.051
N042.44.26.188 E002.52.04.154
N042.44.26.323 E002.52.05.200


COLOR_Building
N042.44.26.094 E002.52.03.697
N042.44.26.207 E002.52.03.662
N042.44.26.216 E002.52.03.731
N042.44.26.481 E002.52.03.673
N042.44.26.453 E002.52.03.485
N042.44.26.572 E002.52.03.448
N042.44.26.522 E002.52.03.123
N042.44.26.405 E002.52.03.156
N042.44.26.375 E002.52.02.956
N042.44.25.995 E002.52.03.068


COLOR_Building
N042.44.25.687 E002.52.01.986
N042.44.25.784 E002.52.02.689
N042.44.25.942 E002.52.02.655
N042.44.26.177 E002.52.02.592
N042.44.26.108 E002.52.02.064
N042.44.26.026 E002.52.02.082
N042.44.26.002 E002.52.01.908


COLOR_Building
N042.44.25.279 E002.52.00.672
N042.44.25.784 E002.52.00.532
N042.44.25.651 E002.51.59.634
N042.44.25.135 E002.51.59.778


COLOR_Building
N042.44.25.898 E002.51.58.990
N042.44.26.206 E002.51.59.339
N042.44.26.119 E002.51.59.500
N042.44.26.541 E002.51.59.924
N042.44.27.386 E002.51.58.486
N042.44.26.797 E002.51.57.871
N042.44.26.712 E002.51.58.020
N042.44.26.543 E002.51.57.843


COLOR_Building
N042.44.19.441 E002.52.15.291
N042.44.19.455 E002.52.15.281
N042.44.19.323 E002.52.14.969
N042.44.19.036 E002.52.15.163
N042.44.19.117 E002.52.15.337
N042.44.19.013 E002.52.15.430
N042.44.18.949 E002.52.15.288
N042.44.18.834 E002.52.15.388
N042.44.18.681 E002.52.15.434
N042.44.18.800 E002.52.15.695
N042.44.18.529 E002.52.15.928
N042.44.18.853 E002.52.16.646
N042.44.19.774 E002.52.15.857
N042.44.19.669 E002.52.15.623
N042.44.19.610 E002.52.15.672


COLOR_Building
N042.44.18.908 E002.52.13.926
N042.44.17.992 E002.52.14.143
N042.44.18.028 E002.52.14.441
N042.44.19.124 E002.52.14.149
N042.44.19.046 E002.52.13.576
N042.44.18.868 E002.52.13.617


COLOR_Building
N042.44.15.286 E002.52.21.149
N042.44.15.505 E002.52.20.961
N042.44.15.381 E002.52.20.710
N042.44.15.551 E002.52.20.557
N042.44.15.352 E002.52.20.123
N042.44.15.186 E002.52.20.273
N042.44.15.048 E002.52.19.976
N042.44.14.831 E002.52.20.156


COLOR_Building
N042.44.14.599 E002.52.19.003
N042.44.14.907 E002.52.18.783
N042.44.14.988 E002.52.18.948
N042.44.15.101 E002.52.18.871
N042.44.14.735 E002.52.18.074
N042.44.14.295 E002.52.18.391


COLOR_Building
N042.44.06.239 E002.52.13.531
N042.44.06.274 E002.52.13.464
N042.44.06.146 E002.52.13.344
N042.44.05.710 E002.52.13.717
N042.44.05.773 E002.52.13.776
N042.44.05.734 E002.52.13.858
N042.44.05.632 E002.52.13.763
N042.44.04.454 E002.52.15.848
N042.44.04.172 E002.52.15.534
N042.44.03.765 E002.52.16.252
N042.44.03.946 E002.52.16.446
N042.44.01.199 E002.52.21.251
N042.44.01.738 E002.52.21.710
N042.44.06.355 E002.52.13.628


COLOR_Building
N042.43.59.911 E002.52.22.515
N042.44.00.087 E002.52.22.208
N042.43.59.869 E002.52.21.970
N042.43.59.688 E002.52.22.276


COLOR_Building
N042.43.59.664 E002.52.22.946
N042.43.59.844 E002.52.22.632
N042.43.59.622 E002.52.22.396
N042.43.59.437 E002.52.22.719


COLOR_Building
N042.43.58.903 E002.52.24.182
N042.43.58.262 E002.52.25.347
N042.43.59.195 E002.52.26.286
N042.44.00.061 E002.52.24.753
N042.43.59.487 E002.52.24.172
N042.43.59.277 E002.52.24.534


COLOR_Building
N042.43.55.815 E002.52.27.582
N042.43.56.198 E002.52.28.008
N042.43.56.445 E002.52.27.555
N042.43.56.054 E002.52.27.157


COLOR_Building
N042.43.56.590 E002.52.27.202
N042.43.57.233 E002.52.26.059
N042.43.56.470 E002.52.25.260
N042.43.55.821 E002.52.26.403


COLOR_Building
N042.43.55.127 E002.52.26.868
N042.43.55.712 E002.52.27.499
N042.43.55.960 E002.52.27.047
N042.43.55.375 E002.52.26.403


COLOR_Building
N042.43.53.909 E002.52.27.916
N042.43.54.474 E002.52.28.375
N042.43.54.751 E002.52.27.745
N042.43.54.184 E002.52.27.267


COLOR_Building
N042.43.55.370 E002.52.29.411
N042.43.55.797 E002.52.29.848
N042.43.56.077 E002.52.29.350
N042.43.55.653 E002.52.28.900


COLOR_Building
N042.43.56.559 E002.52.29.531
N042.43.56.262 E002.52.29.222
N042.43.56.069 E002.52.29.576
N042.43.56.883 E002.52.30.405
N042.43.57.373 E002.52.29.520
N042.43.56.866 E002.52.29.001


COLOR_Building
N042.43.55.070 E002.52.32.340
N042.43.53.500 E002.52.35.115
N042.43.53.473 E002.52.35.090
N042.43.53.353 E002.52.35.299
N042.43.53.805 E002.52.35.744
N042.43.55.491 E002.52.32.778


COLOR_Building
N042.43.52.246 E002.52.36.613
N042.43.52.485 E002.52.36.728
N042.43.52.634 E002.52.36.125
N042.43.52.516 E002.52.36.061
N042.43.52.984 E002.52.34.197
N042.43.53.299 E002.52.34.336
N042.43.53.500 E002.52.33.996
N042.43.53.467 E002.52.33.864
N042.43.52.995 E002.52.33.589
N042.43.51.426 E002.52.32.867
N042.43.50.942 E002.52.34.713
N042.43.50.715 E002.52.34.610
N042.43.50.958 E002.52.33.651
N042.43.50.793 E002.52.33.564
N042.43.50.811 E002.52.33.493
N042.43.49.570 E002.52.32.907
N042.43.49.517 E002.52.33.136
N042.43.49.351 E002.52.33.064
N042.43.49.062 E002.52.34.215
N042.43.48.769 E002.52.34.090
N042.43.47.017 E002.52.37.440
N042.43.48.938 E002.52.39.428
N042.43.50.731 E002.52.36.129
N042.43.52.192 E002.52.36.809


COLOR_Building
N042.44.32.699 E002.52.04.033
N042.44.33.043 E002.52.03.754
N042.44.32.691 E002.52.02.972
N042.44.32.346 E002.52.03.259


COLOR_Building
N042.44.33.219 E002.52.03.631
N042.44.33.344 E002.52.03.546
N042.44.33.243 E002.52.03.312
N042.44.33.123 E002.52.03.408


COLOR_Stopbar
N042.45.14.104 E002.51.37.864
N042.45.14.762 E002.51.36.927
N042.45.14.711 E002.51.36.861
N042.45.14.053 E002.51.37.796


COLOR_Stopbar
N042.45.07.023 E002.51.43.101
N042.45.07.011 E002.51.43.195
N042.45.07.761 E002.51.43.331
N042.45.07.772 E002.51.43.243


COLOR_Stopbar
N042.45.05.482 E002.51.44.119
N042.45.05.525 E002.51.44.160
N042.45.05.862 E002.51.43.365
N042.45.05.814 E002.51.43.330
N042.45.05.799 E002.51.43.322
N042.45.05.467 E002.51.44.105


COLOR_Stopbar
N042.44.58.272 E002.51.49.204
N042.44.58.309 E002.51.49.254
N042.44.58.775 E002.51.48.632
N042.44.58.744 E002.51.48.588
N042.44.58.725 E002.51.48.562
N042.44.58.255 E002.51.49.181


COLOR_Stopbar
N042.44.25.103 E002.52.18.137
N042.44.25.740 E002.52.17.599
N042.44.25.724 E002.52.17.564
N042.44.25.706 E002.52.17.514
N042.44.25.064 E002.52.18.049


COLOR_Stopbar
N042.44.09.656 E002.52.31.218
N042.44.10.399 E002.52.30.595
N042.44.10.373 E002.52.30.496
N042.44.09.616 E002.52.31.129


COLOR_Stopbar
N042.43.55.569 E002.52.39.283
N042.43.55.786 E002.52.38.429
N042.43.55.751 E002.52.38.416
N042.43.55.530 E002.52.39.268


COLOR_Stopbar
N042.44.00.335 E002.52.30.211
N042.44.00.139 E002.52.30.572
N042.44.00.171 E002.52.30.605
N042.44.00.365 E002.52.30.239


COLOR_Stopbar
N042.44.10.712 E002.52.11.885
N042.44.10.735 E002.52.11.905
N042.44.10.921 E002.52.11.558
N042.44.10.904 E002.52.11.542
N042.44.10.887 E002.52.11.527
N042.44.10.700 E002.52.11.877


COLOR_Stopbar
N042.44.07.781 E002.52.26.976
N042.44.08.283 E002.52.26.556
N042.44.08.275 E002.52.26.539
N042.44.08.258 E002.52.26.504
N042.44.07.759 E002.52.26.932
