COLOR_GrasSurface          
N047.36.20.674 E007.31.22.599
N047.36.20.714 E007.31.22.584
N047.36.20.752 E007.31.22.586
N047.36.20.795 E007.31.22.612
N047.36.20.820 E007.31.22.645
N047.36.20.851 E007.31.22.719
N047.36.21.156 E007.31.23.688
N047.36.21.640 E007.31.23.375
N047.36.21.188 E007.31.21.981
N047.36.21.136 E007.31.21.872
N047.36.21.084 E007.31.21.785
N047.36.21.017 E007.31.21.704
N047.36.20.947 E007.31.21.649
N047.36.20.878 E007.31.21.611
N047.36.20.813 E007.31.21.594
N047.36.20.741 E007.31.21.581
N047.36.20.667 E007.31.21.587
N047.36.20.579 E007.31.21.610
N047.36.20.470 E007.31.21.673
N047.36.20.131 E007.31.21.904
N047.36.20.078 E007.31.21.758

COLOR_HardSurface2         
N047.35.12.431 E007.32.04.569
N047.35.12.597 E007.32.05.357
N047.35.12.710 E007.32.06.080
N047.35.12.725 E007.32.06.354
N047.35.12.701 E007.32.06.676
N047.35.12.645 E007.32.07.082
N047.35.12.551 E007.32.07.464
N047.35.12.408 E007.32.07.870
N047.35.12.238 E007.32.08.211
N047.35.12.073 E007.32.08.472
N047.35.11.911 E007.32.08.685
N047.35.11.733 E007.32.08.868
N047.35.11.583 E007.32.08.998
N047.35.10.526 E007.32.09.742
N047.35.10.866 E007.32.10.809
N047.35.11.821 E007.32.10.136
N047.35.11.977 E007.32.10.058
N047.35.12.103 E007.32.10.029
N047.35.12.237 E007.32.10.031
N047.35.12.355 E007.32.10.056
N047.35.12.482 E007.32.10.117
N047.35.12.578 E007.32.10.184
N047.35.12.665 E007.32.10.268
N047.35.12.745 E007.32.10.370
N047.35.12.844 E007.32.10.525
N047.35.12.929 E007.32.10.751
N047.35.13.079 E007.32.11.276
N047.35.17.914 E007.32.07.920
N047.35.17.457 E007.32.06.484
N047.35.17.374 E007.32.06.167
N047.35.17.315 E007.32.05.722
N047.35.17.306 E007.32.05.282
N047.35.17.364 E007.32.04.770
N047.35.17.445 E007.32.04.428
N047.35.17.560 E007.32.04.104
N047.35.17.754 E007.32.03.656
N047.35.17.929 E007.32.03.262
N047.35.18.052 E007.32.03.049
N047.35.18.202 E007.32.02.848
N047.35.18.437 E007.32.02.645
N047.35.18.565 E007.32.02.577
N047.35.23.030 E007.32.01.046
N047.35.22.855 E007.31.59.948
N047.35.17.986 E007.32.01.610
N047.35.17.727 E007.32.01.683
N047.35.17.626 E007.32.01.706
N047.35.17.567 E007.32.01.689
N047.35.17.520 E007.32.01.653
N047.35.17.461 E007.32.01.584
N047.35.17.415 E007.32.01.503
N047.35.17.378 E007.32.01.399
N047.35.17.356 E007.32.01.289
N047.35.17.355 E007.32.01.104
N047.35.17.373 E007.32.00.973
N047.35.17.408 E007.32.00.847
N047.35.17.456 E007.32.00.753
N047.35.17.516 E007.32.00.672
N047.35.17.597 E007.32.00.601
N047.35.22.423 E007.31.57.249
N047.35.22.090 E007.31.56.196
N047.35.15.928 E007.32.00.475
N047.35.15.398 E007.32.00.815
N047.35.14.889 E007.32.01.131
N047.35.14.428 E007.32.01.357
N047.35.14.263 E007.32.01.433
N047.35.13.877 E007.32.01.566
N047.35.13.645 E007.32.01.609
N047.35.13.391 E007.32.01.598
N047.35.13.071 E007.32.01.517
N047.35.12.728 E007.32.01.319
N047.35.12.513 E007.32.01.095
N047.35.12.310 E007.32.00.820
N047.35.12.177 E007.32.00.564
N047.35.12.058 E007.32.00.290
N047.35.11.867 E007.31.59.696
N047.35.11.458 E007.31.58.419
N047.35.10.664 E007.31.59.000
N047.35.12.046 E007.32.03.338

COLOR_HardSurface2         
N047.35.05.561 E007.31.40.331
N047.35.05.450 E007.31.39.893
N047.35.05.410 E007.31.39.627
N047.35.05.388 E007.31.39.298
N047.35.05.406 E007.31.38.931
N047.35.05.432 E007.31.38.711
N047.35.05.489 E007.31.38.442
N047.35.05.548 E007.31.38.217
N047.35.05.631 E007.31.38.002
N047.35.05.731 E007.31.37.782
N047.35.05.847 E007.31.37.593
N047.35.05.991 E007.31.37.389
N047.35.06.170 E007.31.37.208
N047.35.06.426 E007.31.37.008
N047.35.11.547 E007.31.33.493
N047.35.11.418 E007.31.33.016
N047.35.11.309 E007.31.33.063
N047.35.11.199 E007.31.33.072
N047.35.11.071 E007.31.33.053
N047.35.10.976 E007.31.33.023
N047.35.10.862 E007.31.32.951
N047.35.10.748 E007.31.32.840
N047.35.10.648 E007.31.32.686
N047.35.10.547 E007.31.32.410
N047.35.10.221 E007.31.31.375
N047.35.09.471 E007.31.31.879
N047.35.09.488 E007.31.32.068
N047.35.09.494 E007.31.32.348
N047.35.09.468 E007.31.32.667
N047.35.09.424 E007.31.32.923
N047.35.09.357 E007.31.33.167
N047.35.09.285 E007.31.33.370
N047.35.09.188 E007.31.33.575
N047.35.09.058 E007.31.33.779
N047.35.08.869 E007.31.34.001
N047.35.08.672 E007.31.34.177
N047.35.08.494 E007.31.34.272
N047.35.08.330 E007.31.34.331
N047.35.08.083 E007.31.34.372
N047.35.07.909 E007.31.34.357
N047.35.07.722 E007.31.34.308
N047.35.07.543 E007.31.34.216
N047.35.07.333 E007.31.34.063
N047.35.07.160 E007.31.33.886
N047.35.06.975 E007.31.33.605
N047.35.06.168 E007.31.34.159
N047.35.06.185 E007.31.34.389
N047.35.06.178 E007.31.34.664
N047.35.06.142 E007.31.34.975
N047.35.06.075 E007.31.35.305
N047.35.05.952 E007.31.35.654
N047.35.05.780 E007.31.35.991
N047.35.05.611 E007.31.36.221
N047.35.05.472 E007.31.36.377
N047.35.05.276 E007.31.36.535
N047.35.04.980 E007.31.36.697
N047.35.04.784 E007.31.36.743
N047.35.04.585 E007.31.36.751
N047.35.04.432 E007.31.36.736
N047.35.04.190 E007.31.36.664
N047.35.03.909 E007.31.36.501
N047.35.03.710 E007.31.36.322
N047.35.03.484 E007.31.36.043
N047.35.02.664 E007.31.36.622
N047.35.02.679 E007.31.36.941
N047.35.02.650 E007.31.37.326
N047.35.02.594 E007.31.37.630
N047.35.02.523 E007.31.37.884
N047.35.02.439 E007.31.38.110
N047.35.02.324 E007.31.38.346
N047.35.02.185 E007.31.38.569
N047.35.02.026 E007.31.38.759
N047.35.01.859 E007.31.38.914
N047.35.01.248 E007.31.39.338
N047.35.01.045 E007.31.39.436
N047.35.00.736 E007.31.39.546
N047.35.00.550 E007.31.39.588
N047.35.00.427 E007.31.39.589
N047.35.00.126 E007.31.39.523
N047.34.59.825 E007.31.39.361
N047.34.59.604 E007.31.39.184
N047.34.59.389 E007.31.38.952
N047.34.58.782 E007.31.39.412
N047.34.58.500 E007.31.39.649
N047.34.58.078 E007.31.40.039
N047.34.58.304 E007.31.40.732
N047.34.58.351 E007.31.40.901
N047.34.58.366 E007.31.41.025
N047.34.58.362 E007.31.41.112
N047.34.58.345 E007.31.41.213
N047.34.58.310 E007.31.41.309
N047.34.58.266 E007.31.41.382
N047.34.58.226 E007.31.41.430
N047.34.58.106 E007.31.41.528
N047.34.57.020 E007.31.42.235
N047.34.57.370 E007.31.43.310
N047.35.02.464 E007.31.39.783
N047.35.02.867 E007.31.39.529
N047.35.03.192 E007.31.39.419
N047.35.03.425 E007.31.39.396
N047.35.03.694 E007.31.39.443
N047.35.03.902 E007.31.39.543
N047.35.04.118 E007.31.39.692
N047.35.04.330 E007.31.39.867
N047.35.04.506 E007.31.40.102
N047.35.04.668 E007.31.40.370
N047.35.04.829 E007.31.40.747
N047.35.05.594 E007.31.43.182
N047.35.06.677 E007.31.46.607
N047.35.07.430 E007.31.46.096

COLOR_HardSurface2         
N047.35.20.763 E007.31.00.689
N047.35.20.999 E007.31.00.626
N047.35.21.114 E007.31.00.616
N047.35.21.277 E007.31.00.645
N047.35.21.399 E007.31.00.699
N047.35.21.515 E007.31.00.772
N047.35.21.618 E007.31.00.861
N047.35.21.729 E007.31.00.990
N047.35.21.849 E007.31.01.172
N047.35.21.952 E007.31.01.419
N047.35.22.027 E007.31.01.730
N047.35.22.055 E007.31.02.027
N047.35.22.053 E007.31.02.428
N047.35.22.047 E007.31.03.717
N047.35.22.054 E007.31.03.927
N047.35.22.087 E007.31.04.088
N047.35.22.139 E007.31.04.238
N047.35.22.205 E007.31.04.395
N047.35.22.359 E007.31.04.642
N047.35.22.959 E007.31.05.540
N047.35.23.055 E007.31.05.671
N047.35.23.147 E007.31.05.772
N047.35.23.252 E007.31.05.841
N047.35.23.366 E007.31.05.891
N047.35.23.479 E007.31.05.917
N047.35.24.888 E007.31.05.934
N047.35.25.108 E007.31.05.964
N047.35.25.341 E007.31.06.069
N047.35.25.532 E007.31.06.203
N047.35.25.735 E007.31.06.373
N047.35.25.923 E007.31.06.623
N047.35.32.058 E007.31.15.795
N047.35.32.282 E007.31.16.133
N047.35.32.468 E007.31.16.433
N047.35.32.713 E007.31.16.878
N047.35.32.927 E007.31.17.312
N047.35.33.135 E007.31.17.807
N047.35.33.279 E007.31.18.184
N047.35.33.419 E007.31.18.602
N047.35.37.321 E007.31.30.868
N047.35.38.013 E007.31.30.387
N047.35.36.106 E007.31.24.401
N047.35.34.074 E007.31.18.019
N047.35.33.735 E007.31.17.089
N047.35.33.448 E007.31.16.453
N047.35.33.072 E007.31.15.751
N047.35.32.576 E007.31.14.968
N047.35.23.136 E007.31.00.843
N047.35.22.849 E007.31.00.432
N047.35.22.553 E007.31.00.087
N047.35.22.263 E007.30.59.827
N047.35.21.943 E007.30.59.639
N047.35.21.617 E007.30.59.520
N047.35.21.301 E007.30.59.482
N047.35.20.902 E007.30.59.491
N047.35.20.250 E007.30.59.705
N047.35.19.490 E007.30.59.966
N047.35.19.665 E007.31.01.062

COLOR_HardSurface2         
N047.35.24.978 E007.32.20.959
N047.35.25.085 E007.32.20.933
N047.35.25.180 E007.32.20.942
N047.35.25.279 E007.32.20.989
N047.35.25.372 E007.32.21.079
N047.35.25.445 E007.32.21.204
N047.35.25.498 E007.32.21.322
N047.35.25.527 E007.32.21.484
N047.35.26.023 E007.32.24.634
N047.35.26.098 E007.32.24.990
N047.35.26.189 E007.32.25.280
N047.35.26.308 E007.32.25.549
N047.35.26.434 E007.32.25.752
N047.35.26.585 E007.32.25.963
N047.35.26.736 E007.32.26.123
N047.35.26.877 E007.32.26.243
N047.35.27.065 E007.32.26.378
N047.35.27.372 E007.32.25.404
N047.35.27.114 E007.32.25.209
N047.35.27.001 E007.32.25.077
N047.35.26.890 E007.32.24.907
N047.35.26.818 E007.32.24.748
N047.35.26.768 E007.32.24.567
N047.35.26.722 E007.32.24.322
N047.35.26.247 E007.32.21.325
N047.35.26.210 E007.32.21.109
N047.35.26.159 E007.32.20.896
N047.35.26.077 E007.32.20.673
N047.35.25.996 E007.32.20.495
N047.35.25.877 E007.32.20.318
N047.35.25.731 E007.32.20.151
N047.35.25.622 E007.32.20.051
N047.35.25.471 E007.32.19.953
N047.35.25.322 E007.32.19.892
N047.35.25.114 E007.32.19.860
N047.35.24.918 E007.32.19.882
N047.35.24.291 E007.32.20.060
N047.35.24.467 E007.32.21.141

COLOR_HardSurface2         
N047.36.40.837 E007.31.01.422
N047.36.40.686 E007.31.01.497
N047.36.40.563 E007.31.01.555
N047.36.40.393 E007.31.01.601
N047.36.40.198 E007.31.01.597
N047.36.40.075 E007.31.01.562
N047.36.39.952 E007.31.01.507
N047.36.39.833 E007.31.01.403
N047.36.39.694 E007.31.01.239
N047.36.39.542 E007.31.00.983
N047.36.39.419 E007.31.00.727
N047.36.39.338 E007.31.00.535
N047.36.38.500 E007.30.57.899
N047.36.37.818 E007.30.58.376
N047.36.38.520 E007.31.00.598
N047.36.38.582 E007.31.00.881
N047.36.38.614 E007.31.01.156
N047.36.38.627 E007.31.01.408
N047.36.38.619 E007.31.01.674
N047.36.38.596 E007.31.01.947
N047.36.38.568 E007.31.02.118
N047.36.38.516 E007.31.02.348
N047.36.38.432 E007.31.02.618
N047.36.38.326 E007.31.02.860
N047.36.38.241 E007.31.03.020
N047.36.38.106 E007.31.03.227
N047.36.37.985 E007.31.03.381
N047.36.37.877 E007.31.03.478
N047.36.37.659 E007.31.03.649
N047.36.22.937 E007.31.13.897
N047.36.22.695 E007.31.14.039
N047.36.22.447 E007.31.14.107
N047.36.22.270 E007.31.14.124
N047.36.22.046 E007.31.14.101
N047.36.21.865 E007.31.14.045
N047.36.21.733 E007.31.13.979
N047.36.21.608 E007.31.13.870
N047.36.21.324 E007.31.13.583
N047.36.21.107 E007.31.13.320
N047.36.20.975 E007.31.13.147
N047.36.20.861 E007.31.12.971
N047.36.20.757 E007.31.12.791
N047.36.20.675 E007.31.12.635
N047.36.20.592 E007.31.12.454
N047.36.20.516 E007.31.12.259
N047.36.20.033 E007.31.10.739
N047.36.19.350 E007.31.11.222
N047.36.19.956 E007.31.13.139
N047.36.20.018 E007.31.13.413
N047.36.20.058 E007.31.13.704
N047.36.20.083 E007.31.13.967
N047.36.20.090 E007.31.14.242
N047.36.20.070 E007.31.14.485
N047.36.20.036 E007.31.14.774
N047.36.19.991 E007.31.15.025
N047.36.19.913 E007.31.15.307
N047.36.19.804 E007.31.15.602
N047.36.19.696 E007.31.15.832
N047.36.19.550 E007.31.16.072
N047.36.19.431 E007.31.16.244
N047.36.19.241 E007.31.16.447
N047.36.19.022 E007.31.16.618
N047.36.07.978 E007.31.24.298
N047.36.07.847 E007.31.24.376
N047.36.07.676 E007.31.24.461
N047.36.07.477 E007.31.24.518
N047.36.07.266 E007.31.24.547
N047.36.07.011 E007.31.24.517
N047.36.06.793 E007.31.24.453
N047.36.06.642 E007.31.24.375
N047.36.06.500 E007.31.24.276
N047.36.06.357 E007.31.24.144
N047.36.06.178 E007.31.23.950
N047.36.06.060 E007.31.23.779
N047.36.05.973 E007.31.23.618
N047.36.05.858 E007.31.23.336
N047.36.05.147 E007.31.21.110
N047.36.04.448 E007.31.21.573
N047.36.05.153 E007.31.23.778
N047.36.05.211 E007.31.23.958
N047.36.05.245 E007.31.24.118
N047.36.05.259 E007.31.24.293
N047.36.05.253 E007.31.24.516
N047.36.05.232 E007.31.24.710
N047.36.05.201 E007.31.24.938
N047.36.05.143 E007.31.25.248
N047.36.05.078 E007.31.25.500
N047.36.04.994 E007.31.25.770
N047.36.04.894 E007.31.26.030
N047.36.04.805 E007.31.26.223
N047.36.04.704 E007.31.26.395
N047.36.04.556 E007.31.26.608
N047.36.04.459 E007.31.26.737
N047.36.04.340 E007.31.26.834
N047.35.57.896 E007.31.31.319
N047.35.57.725 E007.31.31.431
N047.35.57.528 E007.31.31.538
N047.35.57.345 E007.31.31.608
N047.35.57.171 E007.31.31.655
N047.35.56.941 E007.31.31.668
N047.35.56.759 E007.31.31.627
N047.35.56.509 E007.31.31.537
N047.35.56.204 E007.31.31.375
N047.35.55.998 E007.31.31.205
N047.35.55.813 E007.31.30.987
N047.35.55.697 E007.31.30.744
N047.35.54.892 E007.31.28.229
N047.35.54.207 E007.31.28.706
N047.35.54.874 E007.31.30.816
N047.35.55.014 E007.31.31.245
N047.35.55.041 E007.31.31.337
N047.35.55.057 E007.31.31.444
N047.35.55.062 E007.31.31.577
N047.35.55.058 E007.31.31.736
N047.35.55.035 E007.31.31.954
N047.35.54.989 E007.31.32.243
N047.35.54.905 E007.31.32.625
N047.35.54.839 E007.31.32.845
N047.35.54.757 E007.31.33.060
N047.35.54.624 E007.31.33.346
N047.35.54.524 E007.31.33.514
N047.35.54.386 E007.31.33.701
N047.35.54.243 E007.31.33.854
N047.35.44.692 E007.31.40.494
N047.35.44.275 E007.31.40.722
N047.35.43.735 E007.31.40.992
N047.35.43.381 E007.31.41.162
N047.35.43.241 E007.31.41.219
N047.35.43.084 E007.31.41.254
N047.35.42.922 E007.31.41.270
N047.35.42.641 E007.31.41.245
N047.35.42.426 E007.31.41.206
N047.35.42.172 E007.31.41.112
N047.35.42.014 E007.31.41.012
N047.35.41.721 E007.31.40.745
N047.35.41.573 E007.31.40.556
N047.35.41.446 E007.31.40.339
N047.35.41.294 E007.31.40.042
N047.35.41.148 E007.31.39.727
N047.35.41.037 E007.31.39.466
N047.35.40.950 E007.31.39.264
N047.35.40.619 E007.31.38.222
N047.35.39.750 E007.31.38.824
N047.35.40.071 E007.31.39.824
N047.35.40.120 E007.31.40.008
N047.35.40.257 E007.31.40.743
N047.35.40.321 E007.31.41.085
N047.35.40.352 E007.31.41.310
N047.35.40.364 E007.31.41.576
N047.35.40.363 E007.31.41.795
N047.35.40.344 E007.31.42.005
N047.35.40.308 E007.31.42.253
N047.35.40.244 E007.31.42.539
N047.35.40.152 E007.31.42.814
N047.35.40.051 E007.31.43.043
N047.35.39.931 E007.31.43.257
N047.35.39.828 E007.31.43.406
N047.35.39.659 E007.31.43.603
N047.35.39.459 E007.31.43.798
N047.35.37.977 E007.31.45.159
N047.35.37.862 E007.31.45.242
N047.35.37.660 E007.31.45.379
N047.35.27.312 E007.31.52.573
N047.35.27.648 E007.31.53.599
N047.35.28.942 E007.31.52.695
N047.35.29.062 E007.31.52.622
N047.35.29.147 E007.31.52.593
N047.35.29.316 E007.31.52.552
N047.35.29.471 E007.31.52.541
N047.35.29.601 E007.31.52.563
N047.35.29.731 E007.31.52.616
N047.35.29.829 E007.31.52.688
N047.35.29.926 E007.31.52.805
N047.35.29.990 E007.31.52.917
N047.35.30.047 E007.31.53.032
N047.35.30.083 E007.31.53.149
N047.35.30.098 E007.31.53.258
N047.35.30.096 E007.31.53.441
N047.35.30.068 E007.31.54.336
N047.35.30.055 E007.31.54.594
N047.35.30.042 E007.31.54.792
N047.35.30.015 E007.31.54.963
N047.35.29.979 E007.31.55.123
N047.35.29.933 E007.31.55.268
N047.35.29.859 E007.31.55.442
N047.35.29.746 E007.31.55.638
N047.35.29.597 E007.31.55.848
N047.35.29.403 E007.31.56.069
N047.35.29.242 E007.31.56.226
N047.35.29.117 E007.31.56.336
N047.35.28.432 E007.31.56.908
N047.35.28.102 E007.31.57.184
N047.35.28.532 E007.31.58.482
N047.35.28.629 E007.31.58.518
N047.35.28.728 E007.31.58.589
N047.35.28.832 E007.31.58.712
N047.35.28.939 E007.31.58.878
N047.35.29.012 E007.31.59.064
N047.35.29.074 E007.31.59.284
N047.35.29.146 E007.31.59.636
N047.35.29.200 E007.31.59.964
N047.35.31.095 E007.32.12.110
N047.35.31.117 E007.32.12.416
N047.35.31.110 E007.32.12.647
N047.35.31.083 E007.32.12.852
N047.35.31.040 E007.32.13.015
N047.35.30.962 E007.32.13.202
N047.35.30.882 E007.32.13.328
N047.35.30.771 E007.32.13.453
N047.35.30.670 E007.32.13.531
N047.35.30.542 E007.32.13.593
N047.35.30.728 E007.32.14.714
N047.35.30.838 E007.32.14.739
N047.35.30.961 E007.32.14.797
N047.35.31.081 E007.32.14.909
N047.35.31.177 E007.32.15.037
N047.35.31.267 E007.32.15.184
N047.35.31.346 E007.32.15.366
N047.35.31.437 E007.32.15.698
N047.35.31.567 E007.32.16.192
N047.35.31.681 E007.32.16.664
N047.35.31.748 E007.32.17.022
N047.35.32.446 E007.32.21.399
N047.35.32.469 E007.32.21.624
N047.35.32.474 E007.32.21.804
N047.35.32.458 E007.32.21.980
N047.35.33.200 E007.32.22.293
N047.35.33.212 E007.32.22.157
N047.35.33.227 E007.32.21.977
N047.35.33.231 E007.32.21.770
N047.35.33.229 E007.32.21.592
N047.35.33.214 E007.32.21.391
N047.35.33.180 E007.32.21.135
N047.35.32.512 E007.32.16.948
N047.35.32.483 E007.32.16.667
N047.35.32.481 E007.32.16.395
N047.35.32.521 E007.32.16.115
N047.35.32.600 E007.32.15.832
N047.35.32.723 E007.32.15.606
N047.35.32.893 E007.32.15.451
N047.35.33.036 E007.32.15.383
N047.35.33.556 E007.32.15.222
N047.35.33.101 E007.32.12.132
N047.35.33.049 E007.32.11.975
N047.35.32.936 E007.32.11.769
N047.35.32.844 E007.32.11.635
N047.35.32.713 E007.32.11.475
N047.35.32.541 E007.32.11.321
N047.35.32.163 E007.32.11.009
N047.35.32.038 E007.32.10.907
N047.35.31.909 E007.32.10.776
N047.35.31.802 E007.32.10.633
N047.35.31.702 E007.32.10.460
N047.35.31.611 E007.32.10.277
N047.35.31.551 E007.32.10.090
N047.35.31.398 E007.32.09.394
N047.35.31.332 E007.32.09.227
N047.35.31.053 E007.32.08.544
N047.35.29.656 E007.31.59.608
N047.35.29.584 E007.31.59.029
N047.35.29.538 E007.31.58.439
N047.35.29.535 E007.31.58.118
N047.35.29.557 E007.31.57.883
N047.35.29.627 E007.31.57.662
N047.35.29.715 E007.31.57.487
N047.35.29.791 E007.31.57.379
N047.35.31.270 E007.31.56.356
N047.35.31.329 E007.31.56.198
N047.35.31.400 E007.31.55.989
N047.35.31.446 E007.31.55.825
N047.35.31.484 E007.31.55.664
N047.35.31.513 E007.31.55.492
N047.35.31.541 E007.31.55.313
N047.35.31.563 E007.31.55.083
N047.35.31.570 E007.31.54.865
N047.35.31.562 E007.31.54.554
N047.35.31.516 E007.31.52.950
N047.35.31.323 E007.31.52.903
N047.35.31.224 E007.31.52.861
N047.35.31.146 E007.31.52.786
N047.35.31.095 E007.31.52.695
N047.35.31.073 E007.31.52.579
N047.35.31.077 E007.31.52.405
N047.35.31.107 E007.31.52.232
N047.35.31.195 E007.31.51.902
N047.35.31.297 E007.31.51.636
N047.35.31.385 E007.31.51.476
N047.35.31.500 E007.31.51.299
N047.35.31.608 E007.31.51.167
N047.35.31.717 E007.31.51.054
N047.35.31.865 E007.31.50.924
N047.35.33.695 E007.31.49.390
N047.35.37.943 E007.31.46.434
N047.35.38.908 E007.31.45.862
N047.35.40.173 E007.31.45.138
N047.35.40.353 E007.31.45.064
N047.35.40.564 E007.31.45.013
N047.35.40.775 E007.31.44.983
N047.35.40.970 E007.31.45.005
N047.35.41.131 E007.31.45.069
N047.35.41.268 E007.31.45.141
N047.35.41.426 E007.31.45.250
N047.35.41.583 E007.31.45.411
N047.35.41.674 E007.31.45.519
N047.35.41.734 E007.31.45.614
N047.35.41.759 E007.31.45.707
N047.35.41.765 E007.31.45.822
N047.35.41.744 E007.31.45.912
N047.35.41.704 E007.31.45.980
N047.35.41.624 E007.31.46.039
N047.35.42.978 E007.31.47.144
N047.35.43.573 E007.31.46.726
N047.35.56.143 E007.31.37.989
N047.36.01.932 E007.31.34.100
N047.36.03.522 E007.31.32.846
N047.36.07.185 E007.31.30.316
N047.36.07.649 E007.31.28.502
N047.36.07.546 E007.31.28.271
N047.36.07.480 E007.31.28.092
N047.36.07.418 E007.31.27.843
N047.36.07.389 E007.31.27.668
N047.36.07.387 E007.31.27.497
N047.36.07.405 E007.31.27.318
N047.36.07.478 E007.31.26.986
N047.36.07.611 E007.31.26.579
N047.36.07.761 E007.31.26.231
N047.36.07.943 E007.31.25.879
N047.36.08.197 E007.31.25.535
N047.36.08.481 E007.31.25.240
N047.36.08.724 E007.31.25.031
N047.36.51.515 E007.30.55.250
N047.36.56.670 E007.30.51.667
N047.37.02.018 E007.30.47.947
N047.37.03.565 E007.30.46.862
N047.37.03.946 E007.30.46.505
N047.37.04.277 E007.30.46.104
N047.37.04.581 E007.30.45.651
N047.37.04.879 E007.30.45.042
N047.37.05.119 E007.30.44.421
N047.37.05.267 E007.30.43.834
N047.37.05.349 E007.30.43.410
N047.37.05.407 E007.30.42.937
N047.37.05.430 E007.30.42.539
N047.37.05.436 E007.30.42.078
N047.37.05.420 E007.30.41.713
N047.37.05.387 E007.30.41.374
N047.37.05.341 E007.30.41.057
N047.37.05.252 E007.30.40.608
N047.37.05.089 E007.30.39.974
N047.37.04.935 E007.30.39.483
N047.37.04.105 E007.30.40.062
N047.37.04.228 E007.30.40.652
N047.37.04.296 E007.30.41.000
N047.37.04.349 E007.30.41.387
N047.37.04.388 E007.30.41.779
N047.37.04.402 E007.30.42.140
N047.37.04.400 E007.30.42.496
N047.37.04.385 E007.30.42.716
N047.37.04.321 E007.30.43.124
N047.37.04.238 E007.30.43.527
N047.37.04.153 E007.30.43.847
N047.37.04.075 E007.30.44.062
N047.37.03.991 E007.30.44.251
N047.37.03.824 E007.30.44.590
N047.37.03.684 E007.30.44.834
N047.37.03.491 E007.30.45.125
N047.37.03.333 E007.30.45.357
N047.37.03.161 E007.30.45.584
N047.37.02.971 E007.30.45.814
N047.37.02.640 E007.30.46.172
N047.37.02.401 E007.30.46.395
N047.37.02.150 E007.30.46.590
N047.36.56.086 E007.30.50.812
N047.36.41.009 E007.31.01.314

COLOR_HardSurface2         
N047.35.48.412 E007.31.54.644
N047.35.48.466 E007.31.54.721
N047.35.48.532 E007.31.54.802
N047.35.48.598 E007.31.54.860
N047.35.48.649 E007.31.54.883
N047.35.48.718 E007.31.54.890
N047.35.48.770 E007.31.54.874
N047.35.51.637 E007.31.52.885
N047.35.51.818 E007.31.52.745
N047.35.51.973 E007.31.52.615
N047.35.52.097 E007.31.52.476
N047.35.52.205 E007.31.52.334
N047.35.52.344 E007.31.52.116
N047.35.52.438 E007.31.51.937
N047.35.52.560 E007.31.51.633
N047.35.52.620 E007.31.51.438
N047.35.52.680 E007.31.51.186
N047.35.52.723 E007.31.50.915
N047.35.52.749 E007.31.50.637
N047.35.52.752 E007.31.50.385
N047.35.52.741 E007.31.50.115
N047.35.52.710 E007.31.49.859
N047.35.52.653 E007.31.49.569
N047.35.52.563 E007.31.49.247
N047.35.52.470 E007.31.49.018
N047.35.52.346 E007.31.48.759
N047.35.52.210 E007.31.48.542
N047.35.52.057 E007.31.48.344
N047.35.51.869 E007.31.48.160
N047.35.51.660 E007.31.48.004
N047.35.51.487 E007.31.47.918
N047.35.51.337 E007.31.47.861
N047.35.51.209 E007.31.47.822
N047.35.49.839 E007.31.47.647
N047.35.49.753 E007.31.47.623
N047.35.49.681 E007.31.47.572
N047.35.49.611 E007.31.47.493
N047.35.49.556 E007.31.47.392
N047.35.49.495 E007.31.47.225
N047.35.48.588 E007.31.44.385
N047.35.48.494 E007.31.44.088
N047.35.48.429 E007.31.43.872
N047.35.48.414 E007.31.43.795
N047.35.48.403 E007.31.43.701
N047.35.48.405 E007.31.43.601
N047.35.48.419 E007.31.43.506
N047.35.48.453 E007.31.43.412
N047.35.48.520 E007.31.43.307
N047.35.48.559 E007.31.43.265
N047.35.48.607 E007.31.43.205
N047.35.59.615 E007.31.35.651
N047.35.59.722 E007.31.35.667
N047.35.59.814 E007.31.35.709
N047.35.59.902 E007.31.35.790
N047.35.59.957 E007.31.35.861
N047.36.00.018 E007.31.35.974
N047.36.00.055 E007.31.36.059
N047.36.00.084 E007.31.36.155
N047.36.01.101 E007.31.39.361
N047.36.01.118 E007.31.39.457
N047.36.01.118 E007.31.39.553
N047.36.01.107 E007.31.39.674
N047.36.01.086 E007.31.39.766
N047.36.00.986 E007.31.39.991
N047.36.00.839 E007.31.40.286
N047.36.00.747 E007.31.40.489
N047.36.00.669 E007.31.40.713
N047.36.00.595 E007.31.40.968
N047.36.00.535 E007.31.41.295
N047.36.00.504 E007.31.41.583
N047.36.00.496 E007.31.41.882
N047.36.00.509 E007.31.42.167
N047.36.00.535 E007.31.42.426
N047.36.00.592 E007.31.42.736
N047.36.00.671 E007.31.43.013
N047.36.00.779 E007.31.43.301
N047.36.00.908 E007.31.43.562
N047.36.01.045 E007.31.43.785
N047.36.01.185 E007.31.43.969
N047.36.01.323 E007.31.44.113
N047.36.01.463 E007.31.44.230
N047.36.01.646 E007.31.44.357
N047.36.01.819 E007.31.44.443
N047.36.02.011 E007.31.44.504
N047.36.02.164 E007.31.44.531
N047.36.02.330 E007.31.44.540
N047.36.02.500 E007.31.44.530
N047.36.02.670 E007.31.44.488
N047.36.02.823 E007.31.44.433
N047.36.03.029 E007.31.44.323
N047.36.05.105 E007.31.42.880
N047.36.04.868 E007.31.42.132
N047.36.05.101 E007.31.40.866
