COLOR_GrasSurface         
N043.37.29.795 E001.21.26.096
N043.37.31.008 E001.21.26.622
N043.37.30.990 E001.21.28.480
N043.37.32.227 E001.21.29.142
N043.37.32.344 E001.21.30.952
N043.37.33.644 E001.21.31.539
N043.37.33.731 E001.21.33.458

COLOR_HardSurface4         
N043.37.22.591 E001.20.54.716
N043.37.22.516 E001.20.54.728
N043.37.22.458 E001.20.54.776
N043.37.21.093 E001.20.56.221
N043.37.21.367 E001.21.04.678
N043.37.21.413 E001.21.06.249
N043.37.21.449 E001.21.07.471
N043.37.21.460 E001.21.08.116
N043.37.21.505 E001.21.08.967
N043.37.21.522 E001.21.09.303
N043.37.21.530 E001.21.09.466
N043.37.21.526 E001.21.09.624
N043.37.21.493 E001.21.09.809
N043.37.21.491 E001.21.09.809
N043.37.21.447 E001.21.10.011
N043.37.21.420 E001.21.10.163
N043.37.21.426 E001.21.10.369
N043.37.21.437 E001.21.10.564
N043.37.21.453 E001.21.10.841
N043.37.21.475 E001.21.11.004
N043.37.21.524 E001.21.11.167
N043.37.21.874 E001.21.12.345
N043.37.21.897 E001.21.12.440
N043.37.21.950 E001.21.12.479
N043.37.22.012 E001.21.12.484
N043.37.22.088 E001.21.12.465
N043.37.22.201 E001.21.12.416
N043.37.22.295 E001.21.12.403
N043.37.22.793 E001.21.12.378
N043.37.23.376 E001.21.12.341
N043.37.24.201 E001.21.12.278
N043.37.24.193 E001.21.11.828
N043.37.23.192 E001.21.11.851
N043.37.21.990 E001.21.10.564
N043.37.23.107 E001.21.09.296
N043.37.24.238 E001.21.09.243
N043.37.24.202 E001.21.08.661
N043.37.23.243 E001.21.08.703
N043.37.23.211 E001.21.08.702
N043.37.23.189 E001.21.08.691
N043.37.23.171 E001.21.08.667
N043.37.23.159 E001.21.08.634
N043.37.23.154 E001.21.08.562
N043.37.23.152 E001.21.08.405
N043.37.21.753 E001.21.07.041
N043.37.22.939 E001.21.05.704
N043.37.24.107 E001.21.05.528
N043.37.24.090 E001.21.04.968
N043.37.22.940 E001.21.04.696
N043.37.21.649 E001.21.03.485
N043.37.22.850 E001.21.02.131
N043.37.24.019 E001.21.01.958
N043.37.23.991 E001.21.01.137
N043.37.22.849 E001.21.01.105
N043.37.21.657 E001.20.59.902
N043.37.22.791 E001.20.58.507
N043.37.23.915 E001.20.58.396
N043.37.23.902 E001.20.57.558
N043.37.22.733 E001.20.57.590
N043.37.21.575 E001.20.56.305
